MatchID,StartingXI
1305,"Donald Watkins,John Hower,Robert Medrano,Danny Harris,Calvin Cox,Kenneth Puckett,Stephen Muniz,William Abbott,Ricky Johnson,Willie McCorkle,Edward Horton"
1305,"Thomas Baltes,Thomas Bonner,David Bryer,Emil Hollins,Robert Mendez,Owen Roussel,Richard Luckett,Thomas McGowan,Jonah Ruffin,Kenneth Morado,Kenneth Schaeffer"
1306,"John Danner,Hector Perez,Evan Grant,Thomas Graves,Jules Fultz,Juan Jones,Terry Robinson,Peter Jones,Sam Johnson,Stanley Murphy,Ralph Smith"
1306,"Humberto Sherrard,Ted Williams,Kevin Hershey,James Alvarez,John Russell,Andrew Berry,Earl White,Frank McCullough,Charles Harris,Billy Colon,Paul Lawson"
1307,"Sidney Salley,James Beasley,Ricardo Miller,Fred Pinkerton,Joseph Dykes,Frederick Walker,Michael Lymon,Walter George,Michael Echols,Michael Moore,Alex Trevino"
1307,"Steven Moore,Walker Wyatt,Ronnie Jacob,Fred Burley,Jack Floyd,Don Oliver,Michael McDaniel,Thomas Do,James Edwards,Robert Schaub,Jack Trusty"
1308,"Timothy Hart,John James,Douglas Logan,Joshua Day,Lee Stewart,Michael McMahon,Jeremy Miller,Willie Westbrook,Michael Hubbard,Robert Myles,Michael Morrow"
1308,"Daniel Enriquez,James Gillham,Edwin Brown,Cody Chipman,Philip Maldonado,Jason Urban,Johnathon Bickham,Philip Maupin,Charles Martin,Scott Jones,Gabriel Oliver"
1309,"Carl Crawford,Alex Barrett,Edmond Threlkeld,Hector Pena,Charles Lynn,Matthew Glowacki,Jean Holm,Lance Silvera,Rodney Brooks,Roland Austin,Larry Velasquez"
1309,"Stephen Sallee,Porter Harris,Clayton Davis,Greg Cooper,David Kopec,Robert Shaffer,Jeff Contreras,Josh Fritz,Sammie Anderson,Johnny Parker,Edgar Gunter"
1310,"Jeff Kelly,Britt Collins,Troy Duquette,David Marcum,Lionel Weidman,Cecil Durham,Wayne Bowen,Michael Dew,Franklin Trent,Harris Turgeon,Manuel Poteat"
1310,"Robert Pitts,Sonny Lydon,Jack Knapp,Henry Houle,Daniel Phillips,Ronald Stein,Harry Pope,Anthony Hartwell,Daniel Lee,Ronald Benson,Gregory Splawn"
1311,"Russel Wells,Cameron Scales,Stacey Radabaugh,Milton McManus,Roger Rowan,Albert Roark,John Risley,William Wilson,Santos Darnell,Johnny Gordon,Donald Birney"
1311,"Ernest Carlson,Glenn Stewart,Toby McKinney,Craig Saleem,Lewis Hawthorne,Michael Wheeler,Fletcher Yoder,Matthew Harris,Hugh Thomson,Steven Patel,Terry Hill"
1312,"Ronald Kimble,Craig Ingram,Gil Crider,Robert Smiley,Robert Samson,Dean Patel,Jerry Gallegos,Cedric Penn,William Masters,Omar Pridmore,Riley Garner"
1312,"Lionel Miller,Michael Markham,Alfred Edwards,Adam Johnson,Weldon Pasley,Dominic Moore,Jeffery Cost,Gregorio Davis,Earl Cook,John Jones,Elmer Barfield"
1313,"Russel Folsom,Lee Cloutier,Darrel Behling,Walter Chapman,John Scott,Mario Gray,John Clark,Travis Jacob,Micheal Smith,Gary Li,Charles Lynch"
1313,"Michael Tack,Joshua Diaz,Joaquin Lewis,Nicholas Houston,Harry Webb,Dewey White,Johnathon Schmidt,Walter Carter,William Alexander,Paul Dang,Michael Mason"
1314,"Corey Cochran,Michael Johnson,Joshua Golden,John Albers,Miguel Jones,Bruce Young,Alfredo Mills,Morris Solomon,Michael Suhr,Ryan Pettit,Kenneth Shope"
1314,"Robert Jones,Arthur Barron,Omar Thomas,Cecil Harris,Jesus Sharp,Patrick Ruiz,Doyle McGlynn,Brett Kalinowski,Ralph Poole,Simon Fetters,Edmund Carver"
1315,"Jack Brady,William Kemp,Marty Rodriguez,Peter Hess,Pasquale Dalton,Walter Weber,Charles Elmer,Rafael Krajewski,David Dugan,Peter Mason,Kevin Sherman"
1315,"Cornell Bartels,Keith Greene,Robt Mendez,William Tate,William Padgett,Al Allison,Sean McCall,Anthony Courtney,Daniel Kennedy,Raul Young,Jim Houser"
1316,"Wayne Nickel,Robert Petersen,Brandon Murray,Clayton Faust,Dustin White,Fred Westfield,Joan McCrary,Michael Bright,Johnathan West,Arnold Rodriguez,Anthony Mayville"
1316,"Fredrick Bell,William Stephens,Ricardo Chapa,Steve Waldo,Allen Hernandez,Henry Oldenburg,Homer Lott,Mario Acuna,Mark Cook,Jim Barnes,Joshua Bowden"
1317,"Odell Williams,Carl Sterling,Frank Smith,Antonio Carver,Jason Kearns,Vincent Woodby,Robert Watson,Darin Pipkin,David Hartman,Bruce Roberts,Raymond Davis"
1317,"Robert Jones,Cecil Harris,Arthur Barron,Omar Thomas,James Sandlin,Brett Kalinowski,Frank Smith,Doyle McGlynn,Simon Fetters,James Weeks,Edmund Carver"
1318,"Larry Rickman,Richard Zaragoza,Keith Greene,Arthur Sprague,Timothy Babich,William Padgett,John Orr,John Hernandez,Raul Young,Stuart Allen,Jim Houser"
1318,"Tim Munoz,Daryl Apodaca,Joshua Diaz,Nicholas Houston,Patrick Tiller,William Adams,Thomas Mace,Dewey White,Jimmy Jordan,George Rodriguez,Christopher Fair"
1319,"Emmanuel Cook,Kenneth Hall,Ricardo Chapa,William Stephens,Kenneth Riley,Eugene Ayers,Tyler Jarrett,Henry Oldenburg,Timothy Howard,Joshua Bowden,Harry Skinner"
1319,"Frank Greene,Max Williams,Alfred Edwards,Jacob Winchester,Earl Cook,Amos Wilson,Dominic Moore,Henry Tevis,Weldon Pasley,Anthony Lee,Erik Briggs"
1320,"Wayne Nickel,Dustin White,Clayton Faust,Robert Petersen,Thomas Morris,Richard Young,Donald Reagan,Mike Knight,Anthony Mayville,Johnathan West,Leon George"
1320,"Patrick Jean,Steven Moeller,Lewis Hawthorne,Toby McKinney,Glenn Stewart,John McIntyre,Michael Wheeler,Fletcher Yoder,Ricardo Williams,Edward Diaz,Terry Hill"
1321,"Jack Brady,Steve Ledesma,Daniel Callahan,William Kemp,Arthur Matos,Michael Arnold,Rafael Krajewski,Paul Steiner,Peter Mason,Alejandro Mickle,Leland Crisp"
1321,"Robert Pitts,Jerry Moeller,Robert Locklear,Kory Hatton,Robert Jameson,Anthony Hartwell,Vernon Bloomer,Irwin Rideout,Harry Pope,Ronald Caudillo,Patrick Tillman"
1322,"Jeffrey Johnson,John O'Neill,Christopher Graves,Kenneth Wheatley,Robert Ward,Bruce Young,Dennis Johnson,Michael Suhr,Morris Solomon,Ryan Pettit,Kenneth Shope"
1322,"Stephen Sallee,Gerald Nelson,Harold Wilson,Clayton Davis,Julius Skinner,Elmer Hancock,Josh Fritz,George Oakes,Edgar Gunter,Sidney Bell,Glen Rhein"
1323,"Russel Folsom,Matthew Warren,Darrel Behling,Walter Chapman,Travis Jacob,Joseph Lee,Charles Akins,Kieth Smith,David Deaton,Fred Williams,Edwin Rivera"
1323,"Daniel Enriquez,Philip Maldonado,Richard Ewalt,Cody Chipman,Donald Talley,Richard Gutierrez,Philip Maupin,Jason Urban,Gary Nichols,Jeffrey Bachelder,Gary Owens"
1324,"Russell Pouncy,Ned Smith,Robert Samson,Craig Ingram,Stanley William,Benjamin Hedgepeth,William Harpe,Dean Patel,Luther Jeanlouis,Riley Garner,Omar Pridmore"
1324,"Craig Littleton,Jack Floyd,Fred Burley,Walker Wyatt,Charles Gordon,James Edwards,Don Oliver,Joseph Goff,Michael McDaniel,Robin Sellers,Robert Schaub"
1325,"Russel Wells,Edward Meraz,Frank Singleton,Cameron Scales,William Kelly,Douglas Lamphear,Albert Roark,William Wilson,James Duncan,Eduardo Turner,Johnny Gordon"
1325,"Michael Smith,Ted Williams,Kevin Hershey,Robert Graves,Charles Harris,Aaron Hyatt,Andrew Berry,Frank McCullough,Ray Brown,David Phillips,Howard Maynard"
1326,"Jeff Kelly,Albert Maestas,Santiago Harvey,Britt Collins,Troy Duquette,Jere Avila,Michael Dew,Sheldon Ballard,Cecil Durham,Lester Harvey,James Urias"
1326,"Thomas Baltes,Thomas Bonner,Robert Mendez,Emil Hollins,Hilario Lentz,Gary Hewitt,Laverne Monaghan,Douglas Shepherd,Jon Geren,Kenneth Morado,James Savage"
1327,"Carl Crawford,Charles Lynn,Hector Pena,Walter Mahon,Alex Barrett,Matthew Glowacki,Jean Holm,Paul Johnson,Lance Silvera,Larry Velasquez,Mike Jones"
1327,"Wallace McNear,John Miraglia,Michael Gallardo,Jim Thomas,Vincent Viera,Gregory Case,David Ward,Charles Walters,David Ehrlich,Robert Fain,Terry Dangelo"
1328,"Everett Stringer,Robert Tyler,Lee Stewart,James Taylor,John James,Richard Kidd,Jeremy Miller,Aaron Norwood,Robert Myles,Michael Morrow,Michael Hubbard"
1328,"Charles Martens,Edwin Wallace,Richard Benner,Javier Sano,Todd Gibbons,Brian Whitten,Kirk Bixler,Gary Harris,Vincent Murphy,Robert Marcello,Kevin Stafford"
1329,"Ronnie Tran,Fred Pinkerton,Joseph Dykes,Ronald Maas,James Beasley,Brian Blanchard,Frederick Walker,Joseph Brauer,George Boudreaux,Willie Cady,Michael Moore"
1329,"Cory Friend,Floyd Hurt,Robert Mitchell,David Rosenbaum,William Flanagan,Joseph Reed,Donald Mullin,Robert Obrien,Wiley Kim,Michael Bentley,Richard Zuniga"
1330,"John Danner,Thomas Graves,Hector Perez,David Mares,Joe Morris,Dwight Eakins,John Douglas,Terry Robinson,Shannon Carico,Thurman Finley,Sam Johnson"
1330,"Daniel Davila,Ronald Garcia,Danny Harris,Robert Medrano,William Abbott,Ricky Johnson,Kenneth Puckett,George Stein,Tony Remley,Charlie Helm,Allen Rodriguez"
1331,"Odell Williams,Jason Kearns,Frank Smith,William Tseng,Carl Sterling,Darin Pipkin,Milton Tyler,Matthew Cabezas,Herb Escobar,Raymond Davis,Bruce Roberts"
1331,"Donald Watkins,Calvin Cox,Roderick Hundley,David Summers,William Wilburn,Ricky Johnson,George Stein,Stephen Muniz,Kenneth Puckett,Charlie Helm,Herman Wall"
1332,"Cory Friend,David Rosenbaum,William Flanagan,Floyd Hurt,Donald Cintron,David Lapierre,Donald Mullin,Wiley Kim,David Crowley,Richard Zuniga,Oscar Depuy"
1332,"Jose Mullen,Thomas Graves,Dwayne Searfoss,Hector Perez,Albert Moss,Juan Jones,Steven Warren,Dwight Eakins,Thurman Finley,David Coats,Sam Johnson"
1333,"Charles Martens,Richard Benner,Adam McWhorter,Rory Noga,Mark Dubose,William Phillips,Kirk Bixler,Nicholas Caulkins,Matthew Spada,Kevin Stafford,Timothy Latham"
1333,"Ronnie Tran,Russell Thomas,Ronald Maas,Fred Pinkerton,Micheal Eskridge,James Rockwell,Brian Blanchard,Walter George,Michael Moore,Willie Cady,James Jones"
1334,"Wallace McNear,Steven Taylor,John Davis,Jim Thomas,Kirby Radford,Byron Riddick,Gregory Case,David Ehrlich,Charles Pesce,Vincent Gore,Robert Fain"
1334,"Timothy Hart,Joshua Day,Douglas Logan,John James,David Palmer,Joseph Dunn,Michael McMahon,Jeremy Miller,Christopher Younkin,Robert Myles,Michael Hubbard"
1335,"Maurice Troutman,Thomas Bonner,Robert Mendez,Matthew Cook,Jonah Ruffin,Richard Luckett,Douglas Shepherd,Thomas McGowan,Gary Hewitt,Jon Geren,Jay Hernandez"
1335,"Carl Crawford,Charles Hudson,Charles Lynn,Walter Mahon,Jean Holm,Matthew Reid,Rodney Brooks,John Ostlund,Robert Vasquez,Dick Peachey,Larry Velasquez"
1336,"Michael Smith,Robert Graves,William Moulton,John Russell,William Griffith,Aaron Hyatt,Charles Harris,Frank McCullough,Andrew Berry,David Phillips,Howard Maynard"
1336,"Kevin Glover,Steven Smith,David Marcum,Greg Chang,Wayne Bowen,Lionel Weidman,Michael Dew,Don Perry,Jere Avila,David Case,Harris Turgeon"
1337,"Craig Littleton,Fred Burley,Jose Vega,Ricky Yates,Michael McDaniel,Donald Morgan,Charles Gordon,Don Oliver,James Edwards,Earl Stone,Eric Coyne"
1337,"Russel Wells,Roger Rowan,John Blake,Frank Singleton,William Kelly,Jerry Cooney,Douglas Lamphear,William Ward,James Duncan,Donald Birney,Robert Morin"
1338,"Daniel Enriquez,Philip Maldonado,Richard Ewalt,Mike Bumpers,James Gillham,Richard Gutierrez,Johnathon Bickham,Lucas Jones,Charles Martin,Jeffrey Bachelder,Gabriel Oliver"
1338,"Ronald Kimble,Robert Smiley,Ned Smith,Robert Samson,Cedric Penn,William Harpe,Benjamin Hedgepeth,Jerry Gallegos,Cody Cawley,William Noell,Riley Garner"
1339,"Douglas King,David Kopec,Gerald Nelson,Porter Harris,Wendell Marcotte,George Oakes,Elmer Hancock,Sammie Anderson,Robert Shaffer,Tony Graham,Edgar Gunter"
1339,"Freddie Do,James Warren,Matthew Warren,Lee Cloutier,Walter Chapman,Charles Akins,Travis Jacob,Kieth Smith,Dennis Gregory,Charles Lynch,Edwin Rivera"
1340,"Ronald Martinez,Jerry Moeller,Glenn Gallegos,Sonny Lydon,Dominique Webb,Harry Pope,Jesse Geer,Irwin Rideout,Ronald Stein,Ronald Benson,Gregory Splawn"
1340,"Jeffrey Johnson,Joshua Golden,John Albers,Manuel Farrell,John O'Neill,Garry Oboyle,Bruce Young,Michael Suhr,Edward Smith,Ryan Pettit,Benjamin Shives"
1341,"John Crouch,Lewis Hawthorne,Craig Saleem,Brandon Bartlett,Terry Perkins,John McIntyre,Reynaldo Hawkins,Charles Spillman,Isidro Swanson,Terry Hill,Edward Diaz"
1341,"Jack Brady,Marty Rodriguez,Pasquale Dalton,William Kemp,Richard Federico,David Dugan,Walter Weber,Rafael Krajewski,Calvin Dombrowski,Alejandro Mickle,Kevin Sherman"
1342,"Lionel Miller,Joseph Bowman,Floyd Pope,John King,Adam Johnson,Earl Cook,Dominic Moore,Henry Tevis,Richard Todd,Elmer Barfield,Anthony Lee"
1342,"Wayne Nickel,Thomas Morris,Brandon Murray,Dustin White,Robert Petersen,Michael Stark,Richard Young,Mike Knight,Michael Bright,Johnathan West,Milton Coleman"
1343,"Joseph Toscano,Rick Franklin,Richard Basso,Nicholas Houston,Patrick Tiller,Dewey White,Johnathon Schmidt,Thomas Mace,William Adams,Michael Mason,James Tompkins"
1343,"Chad Livingston,Kenneth Riley,Ricardo Chapa,Kenneth Hall,Allen Hernandez,Mark Cook,Mario Acuna,Tyler Jarrett,Henry Oldenburg,Joshua Bowden,Timothy Howard"
1344,"Jamey Wagner,Jordan West,Adrian Cornejo,Omar Thomas,Doyle McGlynn,Ralph Poole,Patrick Ruiz,John McKay,Frank Smith,Guillermo Moses,James Weeks"
1344,"Larry Rickman,Richard Zaragoza,Arthur Sprague,John Howard,William Tate,James Barnes,Daniel Kennedy,William Padgett,Anthony Courtney,Kenneth Jarosz,Leonard Gaines"
1345,"Steven Moore,Ricky Yates,Ralph Porter,Jose Vega,Eugene Whitacre,Thomas Do,Michael McDaniel,Joseph Goff,Michael McNeil,Robert Schaub,Robin Sellers"
1345,"Odell Williams,Jason Kearns,Jose McRay,Carl Sterling,Dan Fischer,Jerry Leduc,Vincent Woodby,Darin Pipkin,Robert Watson,David Hartman,Joseph Thompson"
1346,"Michael Smith,Christopher Harrison,Rodney Drake,Robert Graves,Ray Brown,Frank McCullough,Aaron Hyatt,William Griffith,Earl White,David Phillips,Billy Colon"
1346,"Robert Basile,Donald Talley,Richard Ewalt,James Gillham,Luis Lewis,Johnathon Bickham,Lucas Jones,Philip Maupin,Jeffrey Bachelder,Scott Jones,Gabriel Oliver"
1347,"Maurice Troutman,Randall Wilson,Emil Hollins,Gabriel Barnett,Matthew Cook,Douglas Shepherd,Jonah Ruffin,Laverne Monaghan,Kenneth Morado,Jon Geren,Vincent Ray"
1347,"Stephen Sallee,Porter Harris,Greg Cooper,Harold Wilson,Clayton Davis,Michael Winters,Wendell Marcotte,Robert Shaffer,Jeff Contreras,Glen Rhein,Johnny Parker"
1348,"Wallace McNear,Shawn Carr,John Davis,Michael Gallardo,John Miraglia,Peter Salas,Charles Pesce,David Ward,Charles Walters,Vincent Gore,Robert Fain"
1348,"Ronald Martinez,Henry Houle,Glenn Gallegos,Jack Knapp,Robert Jameson,Vernon Bloomer,Dominique Webb,Anthony Hartwell,Ronald Stein,Gregory Splawn,Patrick Tillman"
1349,"Karl Hollingsworth,Richard Benner,Javier Sano,Edwin Wallace,Mark Dubose,Kirk Bixler,Nicholas Caulkins,Brian Whitten,Robert Marcello,Kevin Stafford,William Nicola"
1349,"John Crouch,Toby McKinney,Glenn Stewart,Steven Moeller,John McIntyre,Matthew Harris,Fletcher Yoder,Michael Wheeler,Danny Sharp,Hugh Thomson,Steven Patel"
1350,"Shane Walter,Henry Oakley,Robert Mitchell,David Rosenbaum,David Crowley,David Lapierre,Wiley Kim,Robert Obrien,Matthew Edwards,Oscar Depuy,George Webb"
1350,"Frank Greene,Adam Johnson,Joseph Bowman,Max Williams,Floyd Pope,Jeffery Cost,Gregorio Davis,Amos Wilson,William Morris,Elmer Barfield,Richard Todd"
1351,"John Krueger,Ronald Garcia,David Summers,Calvin Cox,John Hower,George Stein,Tony Remley,Stephen Muniz,Patrick Klein,Willie McCorkle,Edward Horton"
1351,"Joseph Toscano,Harry Webb,Richard Basso,Nicholas Houston,William Alexander,William Adams,Brandon Hamilton,Dewey White,Jimmy Jordan,George Rodriguez,James Tompkins"
1352,"John Danner,David Mares,Joe Morris,Jules Fultz,Dwayne Searfoss,John Douglas,Terry Robinson,Darrell Vargas,Leslie Lindsay,Ralph Smith,Thurman Finley"
1352,"Jamey Wagner,Jordan West,Jesus Sharp,Arthur Barron,Omar Thomas,Luke Keller,Patrick Ruiz,Brett Kalinowski,Keith Harton,Edmund Carver,Simon Fetters"
1353,"Ronnie Tran,Joseph Dykes,Russell Thomas,Gregory Barnes,James Beasley,Frederick Walker,Walter George,James Rockwell,Brian Blanchard,Michael Echols,Jacob Ramirez"
1353,"Wallace Archer,Roy Bush,Richard Zaragoza,Arthur Sprague,John Howard,Daniel Kennedy,John Orr,Anthony Courtney,Jim Houser,Reginald Fuller,Stuart Allen"
1354,"Christian Wheeler,Bradley Manzano,John James,Joshua Day,James Taylor,Richard Kidd,Jeremy Miller,Lester Mouton,Willie Westbrook,Robert Myles,Michael Morrow"
1354,"Chad Livingston,Allen Hernandez,Steve Waldo,Mark McCulley,William Stephens,Homer Lott,Eugene Ayers,Mario Acuna,Shane Turner,Timothy Howard,Harry Skinner"
1355,"David Bailey,Howard Harris,Charles Lynn,Alex Barrett,Edmond Threlkeld,John Ostlund,Paul Johnson,Jean Holm,Robert Vasquez,Larry Velasquez,Robert Pitts"
1355,"Trent Schultz,Joshua Swisher,Thomas Morris,Dustin White,Donald Reagan,Fred Westfield,Joan McCrary,Michael Bright,Richard Young,Alan Denton,Milton Coleman"
1356,"Jeff Kelly,Bryon Pierce,Greg Chang,Steven Smith,Santiago Harvey,Cecil Durham,Franklin Trent,Jere Avila,Manuel Poteat,James Urias,Harris Turgeon"
1356,"Peter Wyman,Peter Hess,Pasquale Dalton,Scott Stewart,Arthur Matos,Calvin Dombrowski,Michael Arnold,Paul Steiner,Kevin Sherman,Leland Crisp,Alejandro Mickle"
1357,"Russel Wells,Roger Rowan,Cameron Scales,Milton McManus,Michael Allmon,Jerry Cooney,John Risley,Albert Roark,Douglas Lamphear,Robert Morin,Johnny Gordon"
1357,"Jeffrey Johnson,Michael Johnson,Christopher Graves,Kenneth Wheatley,Dennis Johnson,Michael Suhr,Robert Ward,Alfredo Mills,Morris Solomon,Ryan Pettit,Douglas Hastings"
1358,"Ronald Kimble,Craig Ingram,Bert Lockwood,Stanley William,Cody Cawley,Dean Patel,Cedric Penn,William Torres,Jerry Gallegos,Omar Pridmore,Riley Garner"
1358,"Russel Folsom,Walter Chapman,Matthew Warren,Darrel Behling,Kieth Smith,Travis Jacob,Mario Gray,Dennis Gregory,Joseph Lee,Micheal Smith,Carl Dam"
1359,"Anthony Jennings,William Tseng,Jose McRay,Frank Smith,Milton Tyler,Robert Watson,Vincent Woodby,Darin Pipkin,Matthew Cabezas,Raymond Davis,Ralph Stine"
1359,"Russel Folsom,James Warren,Edward Brown,Darrel Behling,John Scott,Dennis Gregory,John Clark,Joseph Lee,Charles Lynch,Edwin Rivera,Micheal Smith"
1360,"Ernest Hartman,Robert Smiley,Robert Samson,Gil Crider,Ned Smith,Cedric Penn,William Harpe,Cody Cawley,William Noell,Luther Jeanlouis,William Masters"
1360,"Donald Solis,John O'Neill,Joshua Golden,Kenneth Wheatley,John Albers,Garry Oboyle,Dennis Johnson,Alfredo Mills,Benjamin Shives,Kenneth Shope,Edward Smith"
1361,"Russel Wells,Frank Singleton,Milton McManus,Cameron Scales,Stacey Radabaugh,Albert Roark,James Duncan,John Risley,Johnny Gordon,Donald Birney,Santos Darnell"
1361,"Jack Brady,Peter Hess,Scott Stewart,Steve Ledesma,Richard Federico,Paul Steiner,Charles Elmer,Calvin Dombrowski,David Dugan,Alejandro Mickle,Peter Mason"
1362,"Patrick Ostlund,Troy Duquette,Steven Smith,Britt Collins,Lionel Weidman,Wayne Bowen,Cecil Durham,Sheldon Ballard,Franklin Trent,James Urias,Larry Cotter"
1362,"Wayne Nickel,Brandon Murray,Elmer Wright,Clayton Faust,Robert Petersen,Richard Young,Fred Westfield,Edward Harper,Joan McCrary,Milton Coleman,Johnathan West"
1363,"Scott Gonzalez,Charles Lynn,Howard Harris,John Shields,Charles Hudson,Matthew Glowacki,Lance Silvera,John Ostlund,Roland Austin,Wesley Poland,Larry Velasquez"
1363,"Fredrick Bell,Mark McCulley,Allen Hernandez,Kenneth Riley,Steve Waldo,Mario Acuna,Homer Lott,Eugene Ayers,Gary Mitchell,Timothy Howard,Harry Skinner"
1364,"Everett Stringer,James Taylor,Lee Stewart,Joshua Day,Robert Tyler,Aaron Norwood,Richard Kidd,Lester Mouton,Jeremy Miller,Robert Myles,Michael Morrow"
1364,"Larry Rickman,Arthur Sprague,Richard Zaragoza,Roy Bush,Timothy Babich,Sean McCall,Anthony Courtney,Daniel Kennedy,Al Allison,Reginald Fuller,Jim Houser"
1365,"Ronnie Tran,Ronald Maas,Joseph Dykes,Fred Pinkerton,Micheal Eskridge,Brian Blanchard,Walter George,Frederick Walker,Michael Lymon,Michael Echols,Jacob Ramirez"
1365,"Jamey Wagner,Cecil Harris,Jesus Sharp,Jordan West,Frank Smith,Doyle McGlynn,Robert Garwood,Patrick Ruiz,Brett Kalinowski,James Weeks,Simon Fetters"
1366,"Jose Mullen,Jules Fultz,David Mares,Joe Morris,Dwayne Searfoss,Dwight Eakins,Terry Robinson,Peter Jones,Ralph Smith,Thurman Finley,Sam Johnson"
1366,"Joseph Toscano,Joshua Diaz,Joaquin Lewis,Richard Basso,Johnathon Schmidt,Dewey White,Walter Carter,Jimmy Jordan,Brandon Hamilton,George Rodriguez,Paul Dang"
1367,"Donald Watkins,Ronald Garcia,John Hower,David Summers,Robert Medrano,George Stein,John Messier,Stephen Muniz,Ricky Johnson,Charlie Helm,Edward Horton"
1367,"James Mullen,John King,Floyd Pope,Jacob Winchester,Michael Markham,Gregorio Davis,Weldon Pasley,Dominic Moore,William Morris,Cecil Myers,Richard Todd"
1368,"Shane Walter,Kevin Smith,David Rosenbaum,Donald Cintron,Joseph Reed,Robert Obrien,David Crowley,Ted Figueroa,Donald Mullin,Oscar Depuy,George Webb"
1368,"Ernest Carlson,Craig Saleem,Glenn Stewart,Toby McKinney,Terry Perkins,Reynaldo Hawkins,Fletcher Yoder,Michael Wheeler,Steven Patel,Isidro Swanson,Ricardo Williams"
1369,"Robert Pratt,Rory Noga,Mark Dubose,Darius Williams,Javier Sano,Timmy Gonzalez,Nicholas Caulkins,Brian Whitten,William Phillips,Kevin Stafford,Abel Worley"
1369,"Ronald Martinez,Robert Locklear,Kory Hatton,Glenn Gallegos,Jerry Moeller,Ronald Stein,Irwin Rideout,Robert Jameson,Daniel Lee,Gregory Splawn,Archie Hartley"
1370,"Brent Wiley,John Miraglia,Shawn Carr,Steven Taylor,Michael Gallardo,Charles Pesce,David Ehrlich,Byron Riddick,Robert Jefferies,Vincent Gore,Terry Dangelo"
